#{"t_start": 1617611168.7877684, "env_id": null}
r,l,t
1.095238,5,1099.941468
1.142857,7,1100.153385
1.142857,7,1100.322054
1.142857,7,1100.496121
1.166667,8,1100.735423
1.142857,7,1100.90573
1.166667,8,1101.105492
1.095238,5,1101.263684
1.119048,6,1101.40597
1.142857,7,1101.587707
1.142857,7,1101.798876
1.119048,6,1101.93952
1.119048,6,1102.08116
1.166667,8,1102.329993
1.119048,6,1102.48632
1.142857,7,1102.658085
1.142857,7,1102.871156
1.119048,6,1103.013139
1.119048,6,1103.155019
1.166667,8,1103.396977
1.071429,4,1103.495285
1.142857,7,1103.687251
1.119048,6,1103.887929
1.119048,6,1104.034744
1.119048,6,1104.182235
1.166667,8,1104.422995
1.142857,7,1104.595526
1.142857,7,1104.764151
1.142857,7,1104.980479
1.142857,7,1105.149003
1.119048,6,1105.279631
1.119048,6,1105.456139
1.119048,6,1105.590303
1.119048,6,1105.721782
1.095238,5,1105.877045
1.119048,6,1106.031028
1.142857,7,1106.210591
1.119048,6,1106.350562
1.142857,7,1106.568863
1.142857,7,1106.749408
1.142857,7,1106.920371
1.142857,7,1107.133736
1.071429,4,1107.225821
1.142857,7,1107.41045
1.119048,6,1107.590357
1.095238,5,1107.697493
1.142857,7,1107.868798
1.142857,7,1108.028467
1.119048,6,1108.216512
1.142857,7,1108.396381
1.142857,7,1108.614856
1.095238,5,1108.740219
1.119048,6,1108.902284
1.119048,6,1109.062665
1.119048,6,1109.267316
1.119048,6,1109.423938
1.119048,6,1109.571568
1.119048,6,1109.756117
1.119048,6,1109.898427
1.119048,6,1110.054243
1.095238,5,1110.1749
1.095238,5,1110.343761
1.142857,7,1110.536808
1.119048,6,1110.68076
1.119048,6,1110.819826
1.119048,6,1111.003613
1.095238,5,1111.122799
1.119048,6,1111.272398
1.119048,6,1111.468228
1.119048,6,1111.626086
1.119048,6,1111.786543
1.142857,7,1112.015291
1.119048,6,1112.163313
1.119048,6,1112.325222
1.119048,6,1112.472893
1.142857,7,1112.68205
1.095238,5,1112.803743
1.119048,6,1112.947737
1.095238,5,1113.112533
1.142857,7,1113.279834
1.095238,5,1113.394799
1.142857,7,1113.607623
1.166667,8,1113.806534
1.166667,8,1114.001713
1.119048,6,1114.190342
1.142857,7,1114.364032
1.119048,6,1114.509162
1.119048,6,1114.69625
1.119048,6,1114.837111
1.119048,6,1114.986983
1.142857,7,1115.205915
1.095238,5,1115.330034
1.166667,8,1115.523642
1.142857,7,1115.736139
1.142857,7,1115.905876
1.095238,5,1116.019928
1.142857,7,1116.233362
1.119048,6,1116.375097
1.166667,8,1116.576108
1.166667,8,1116.809018
1.119048,6,1116.950281
1.119048,6,1117.09234
1.095238,5,1117.210748
1.095238,5,1117.370482
1.142857,7,1117.544072
1.142857,7,1117.718954
1.119048,6,1117.90755
1.142857,7,1118.083924
1.142857,7,1118.252415
1.119048,6,1118.439748
1.119048,6,1118.587866
1.142857,7,1118.753459
1.119048,6,1118.940622
1.119048,6,1119.096509
1.142857,7,1119.28087
1.095238,5,1119.44781
1.119048,6,1119.604311
1.119048,6,1119.76221
1.119048,6,1119.902464
1.119048,6,1120.094357
1.142857,7,1120.286765
1.119048,6,1120.444976
1.119048,6,1120.641176
1.119048,6,1120.796731
1.142857,7,1120.981264
1.119048,6,1121.177876
1.119048,6,1121.333779
1.142857,7,1121.530403
1.119048,6,1121.685302
1.095238,5,1121.85453
1.166667,8,1122.065251
1.095238,5,1122.188217
1.166667,8,1122.437326
1.142857,7,1122.608288
1.119048,6,1122.792788
1.119048,6,1122.935897
1.119048,6,1123.078208
1.142857,7,1123.247125
1.142857,7,1123.458347
1.119048,6,1123.628421
1.119048,6,1123.830137
1.142857,7,1124.090184
1.071429,4,1124.203767
1.095238,5,1124.351012
1.095238,5,1124.500945
1.119048,6,1124.744253
1.095238,5,1124.870794
1.119048,6,1125.049011
1.119048,6,1125.258682
1.142857,7,1125.555029
1.142857,7,1125.839198
1.142857,7,1126.100269
1.119048,6,1126.273926
1.142857,7,1126.476181
1.142857,7,1126.677727
1.142857,7,1126.910874
1.119048,6,1127.060553
1.142857,7,1127.300664
1.142857,7,1127.494471
1.119048,6,1127.656067
1.142857,7,1127.847605
1.142857,7,1128.097274
1.142857,7,1128.28912
1.142857,7,1128.527651
1.142857,7,1128.712823
1.119048,6,1128.860939
1.095238,5,1128.990063
1.166667,8,1129.263639
1.142857,7,1129.460998
1.142857,7,1129.655017
1.142857,7,1129.899854
1.119048,6,1130.0635
1.095238,5,1130.190643
1.142857,7,1130.43047
1.190476,9,1130.69447
1.119048,6,1130.857961
1.142857,7,1131.082913
1.119048,6,1131.220976
1.142857,7,1131.435305
1.142857,7,1131.618364
1.095238,5,1131.727315
1.119048,6,1131.861873
1.095238,5,1132.013712
1.119048,6,1132.143533
1.119048,6,1132.272238
1.095238,5,1132.387788
1.119048,6,1132.580068
1.119048,6,1132.730637
1.142857,7,1132.903398
1.119048,6,1133.09421
1.166667,8,1133.290631
1.095238,5,1133.4062
1.166667,8,1133.651633
1.166667,8,1133.846873
1.142857,7,1134.017295
1.142857,7,1134.227627
1.142857,7,1134.397593
1.095238,5,1134.514006
1.166667,8,1134.755444
1.119048,6,1134.896899
1.119048,6,1135.038399
1.142857,7,1135.255667
1.119048,6,1135.397109
1.166667,8,1135.594446
1.095238,5,1135.75184
1.119048,6,1135.895653
1.142857,7,1136.065295
1.095238,5,1136.180478
1.095238,5,1136.339992
1.095238,5,1136.457881
1.142857,7,1136.629828
1.095238,5,1136.745787
1.119048,6,1136.930103
1.119048,6,1137.079233
1.166667,8,1137.291962
1.142857,7,1137.544396
1.166667,8,1137.758659
1.119048,6,1137.957376
1.095238,5,1138.0721
1.142857,7,1138.233543
1.142857,7,1138.395922
1.095238,5,1138.549052
1.119048,6,1138.681615
1.166667,8,1138.883832
1.119048,6,1139.09081
1.142857,7,1139.275318
1.142857,7,1139.50421
1.119048,6,1139.658093
1.119048,6,1139.805651
1.095238,5,1139.926216
1.166667,8,1142.543224
1.166667,8,1142.758039
1.142857,7,1142.931715
1.095238,5,1143.095664
1.190476,9,1143.323811
1.142857,7,1143.55269
1.119048,6,1143.73611
1.119048,6,1143.912176
1.095238,5,1144.029198
1.142857,7,1144.24657
1.095238,5,1144.353655
1.119048,6,1144.48988
1.119048,6,1144.679381
1.142857,7,1144.852977
1.142857,7,1145.028732
1.119048,6,1145.214687
1.095238,5,1145.329288
1.119048,6,1145.474698
1.119048,6,1145.618412
1.119048,6,1145.820348
1.119048,6,1145.973781
1.119048,6,1146.123675
1.142857,7,1146.35034
1.142857,7,1146.535747
1.166667,8,1146.732819
1.166667,8,1146.972413
1.119048,6,1147.113357
1.119048,6,1147.252785
1.119048,6,1147.437012
1.071429,4,1147.528502
1.095238,5,1147.648785
1.119048,6,1147.793667
1.119048,6,1147.981965
1.142857,7,1148.153003
1.166667,8,1148.394158
1.142857,7,1148.581674
1.095238,5,1148.705601
1.142857,7,1148.873679
1.142857,7,1149.085592
1.142857,7,1149.257093
1.142857,7,1149.473781
1.166667,8,1149.676194
1.119048,6,1149.820859
1.119048,6,1149.965326
1.119048,6,1150.148589
1.166667,8,1150.343962
1.119048,6,1150.487078
1.142857,7,1150.703106
1.119048,6,1150.843974
1.119048,6,1150.984971
1.166667,8,1151.222239
1.119048,6,1151.368726
1.142857,7,1151.546562
1.142857,7,1151.774401
1.071429,4,1151.870696
1.142857,7,1152.057663
1.166667,8,1152.304975
1.142857,7,1152.490108
1.142857,7,1152.671277
1.119048,6,1152.865412
1.119048,6,1153.013264
1.119048,6,1153.15431
1.119048,6,1153.33028
1.142857,7,1153.488827
1.166667,8,1153.680583
1.142857,7,1153.864636
1.119048,6,1154.073503
1.119048,6,1154.23035
1.142857,7,1154.450143
1.095238,5,1154.574445
1.166667,8,1154.783226
1.142857,7,1155.009629
1.142857,7,1155.186403
1.142857,7,1155.36501
1.166667,8,1155.625524
1.119048,6,1155.786293
1.119048,6,1155.952467
1.119048,6,1156.161247
1.142857,7,1156.35507
1.142857,7,1156.589221
1.119048,6,1156.796688
1.119048,6,1156.976801
1.119048,6,1157.163042
1.142857,7,1157.414751
1.119048,6,1157.725113
1.142857,7,1157.965709
1.142857,7,1158.168763
1.119048,6,1158.382133
1.166667,8,1158.610697
1.142857,7,1158.802295
1.119048,6,1159.009982
1.142857,7,1159.209759
1.142857,7,1159.404644
1.119048,6,1159.619696
1.119048,6,1159.777826
1.166667,8,1159.987867
1.142857,7,1160.225082
1.142857,7,1160.44537
1.142857,7,1160.672163
1.166667,8,1160.978212
1.119048,6,1161.155691
1.142857,7,1161.404993
1.142857,7,1161.60193
1.119048,6,1161.763454
1.119048,6,1161.930722
1.071429,4,1162.086936
1.095238,5,1162.210264
1.142857,7,1162.39003
1.119048,6,1162.597023
1.166667,8,1162.820023
1.095238,5,1162.951222
1.142857,7,1163.141646
1.095238,5,1163.332028
1.119048,6,1163.504811
1.119048,6,1163.680501
1.166667,8,1163.95441
1.142857,7,1164.123747
1.142857,7,1164.295955
1.142857,7,1164.523583
1.119048,6,1164.67994
1.166667,8,1164.894933
1.119048,6,1165.084858
1.142857,7,1165.267289
1.166667,8,1165.58082
1.166667,8,1165.858048
1.119048,6,1166.044336
1.119048,6,1166.205917
-0.857143,7,1166.472922
1.142857,7,1166.662403
1.119048,6,1166.825573
1.119048,6,1167.033481
1.095238,5,1167.16761
1.190476,9,1167.413687
1.142857,7,1167.656034
1.190476,9,1167.942458
1.142857,7,1168.199637
1.166667,8,1168.41991
1.095238,5,1168.547496
1.142857,7,1168.745921
1.142857,7,1168.980744
1.142857,7,1169.158504
1.119048,6,1169.320873
1.142857,7,1169.598426
1.142857,7,1169.786378
1.142857,7,1170.013745
1.166667,8,1170.231595
1.071429,4,1170.329367
1.071429,4,1170.428882
1.071429,4,1170.526567
1.142857,7,1170.763611
1.142857,7,1170.947273
1.119048,6,1171.099069
1.119048,6,1171.292406
1.142857,7,1171.465305
1.119048,6,1171.625801
1.119048,6,1171.824333
1.142857,7,1172.000773
1.142857,7,1172.183739
1.142857,7,1172.406267
1.119048,6,1172.569499
1.095238,5,1172.686283
1.166667,8,1172.939159
1.166667,8,1173.14982
1.119048,6,1173.298958
1.119048,6,1173.453495
1.095238,5,1173.621988
1.190476,9,1173.86927
1.166667,8,1174.120948
1.166667,8,1174.336243
1.142857,7,1174.511572
1.119048,6,1174.695647
1.142857,7,1174.865587
1.142857,7,1175.033216
1.119048,6,1175.216862
1.119048,6,1175.358685
1.142857,7,1175.534865
1.095238,5,1175.697164
1.142857,7,1175.872265
1.166667,8,1176.074838
1.142857,7,1176.289614
1.166667,8,1176.496339
1.142857,7,1176.667312
1.190476,9,1176.936085
1.142857,7,1177.107019
1.119048,6,1177.298425
1.190476,9,1177.528895
1.166667,8,1177.71102
1.142857,7,1177.913084
1.095238,5,1178.021061
1.166667,8,1178.203445
1.119048,6,1178.411536
1.142857,7,1178.569056
1.142857,7,1178.725567
1.119048,6,1178.901616
1.119048,6,1179.040937
1.166667,8,1179.238691
1.119048,6,1179.424396
1.142857,7,1179.589227
1.119048,6,1179.735634
1.142857,7,1179.95713
1.142857,7,1180.137406
1.119048,6,1180.288422
1.095238,5,1180.450882
1.071429,4,1180.544711
1.119048,6,1180.696975
1.142857,7,1180.853132
1.119048,6,1181.040402
1.071429,4,1181.131959
1.142857,7,1181.297649
1.142857,7,1181.511251
1.119048,6,1181.653711
1.166667,8,1181.894417
1.190476,9,1182.118234
1.119048,6,1182.261612
1.095238,5,1182.381962
1.119048,6,1182.582827
1.142857,7,1182.764103
1.166667,8,1182.971758
1.119048,6,1183.161584
1.071429,4,1183.252637
1.166667,8,1183.461333
1.142857,7,1183.669546
1.142857,7,1183.847874
1.119048,6,1183.999407
1.119048,6,1184.183238
1.142857,7,1184.338211
1.119048,6,1184.471175
1.071429,4,1184.555504
-0.857143,7,1184.778285
1.071429,4,1184.861146
1.142857,7,1185.018691
1.119048,6,1185.199696
1.119048,6,1185.352803
1.166667,8,1185.554516
1.119048,6,1185.730749
1.119048,6,1185.86343
1.095238,5,1185.970191
1.166667,8,1186.207342
1.142857,7,1186.364796
1.095238,5,1186.473593
1.119048,6,1186.613545
1.166667,8,1186.840197
1.142857,7,1186.996793
1.119048,6,1187.172646
1.095238,5,1187.280639
1.142857,7,1187.44844
1.142857,7,1187.666395
1.166667,8,1187.865697
1.119048,6,1188.008349
-0.833333,8,1188.273157
1.119048,6,1188.417522
1.166667,8,1188.614855
1.119048,6,1188.805977
1.119048,6,1188.950145
1.119048,6,1189.095014
1.119048,6,1189.235404
1.142857,7,1189.44581
1.166667,8,1189.648768
1.166667,8,1189.88964
1.095238,5,1190.007558
1.142857,7,1190.18068
1.142857,7,1190.395197
1.142857,7,1190.580541
1.142857,7,1190.737104
1.166667,8,1190.965785
1.119048,6,1191.101432
1.119048,6,1191.253178
1.142857,7,1191.478663
1.142857,7,1191.66553
1.071429,4,1191.760285
1.119048,6,1191.906754
1.142857,7,1192.123511
1.166667,8,1192.344779
1.166667,8,1192.627233
1.142857,7,1192.858632
1.190476,9,1193.144288
1.095238,5,1193.353755
1.119048,6,1193.557275
1.071429,4,1193.687073
1.142857,7,1193.915468
1.071429,4,1194.083543
1.119048,6,1194.269435
1.119048,6,1194.452729
1.119048,6,1194.69219
1.119048,6,1194.883011
1.166667,8,1195.128761
1.119048,6,1195.307133
1.071429,4,1195.463159
1.166667,8,1195.705891
1.119048,6,1195.880125
1.142857,7,1196.12633
1.119048,6,1196.283796
1.166667,8,1196.503408
1.119048,6,1196.661982
1.166667,8,1196.930884
1.142857,7,1197.12727
1.119048,6,1197.332426
1.166667,8,1197.593904
1.119048,6,1197.760556
1.142857,7,1198.006378
1.119048,6,1198.176201
1.095238,5,1198.334578
1.166667,8,1198.604737
1.190476,9,1198.851666
1.190476,9,1199.137794
1.142857,7,1199.329298
1.142857,7,1199.520651
1.142857,7,1199.706938
1.119048,6,1199.903384
1.142857,7,1200.077687
1.166667,8,1200.370005
1.166667,8,1203.138451
1.166667,8,1203.368277
1.119048,6,1203.57203
1.119048,6,1203.72804
1.119048,6,1203.875117
1.095238,5,1203.980222
1.166667,8,1204.20539
1.142857,7,1204.367413
1.095238,5,1204.526217
1.071429,4,1204.613647
1.142857,7,1204.780331
1.142857,7,1204.948578
1.071429,4,1205.075562
1.142857,7,1205.245268
1.142857,7,1205.423668
1.166667,8,1205.689145
1.166667,8,1205.898745
1.119048,6,1206.050282
1.166667,8,1206.304457
1.071429,4,1206.398151
1.119048,6,1206.537935
1.142857,7,1206.751559
1.119048,6,1206.880626
1.119048,6,1207.010668
1.119048,6,1207.14039
1.119048,6,1207.31423
1.119048,6,1207.456485
1.119048,6,1207.612954
1.142857,7,1207.814885
1.166667,8,1208.008108
1.166667,8,1208.203163
1.095238,5,1208.360485
1.166667,8,1208.556637
1.119048,6,1208.697874
1.119048,6,1208.885124
1.142857,7,1209.051075
1.166667,8,1209.245281
1.119048,6,1209.431721
1.119048,6,1209.578228
1.119048,6,1209.719177
1.095238,5,1209.881139
1.142857,7,1210.062446
1.142857,7,1210.240928
1.119048,6,1210.451337
1.166667,8,1210.660607
1.095238,5,1210.782128
1.166667,8,1210.986104
1.119048,6,1211.176433
1.166667,8,1211.404589
1.119048,6,1211.609007
1.142857,7,1211.789709
1.142857,7,1211.963932
1.119048,6,1212.157126
1.142857,7,1212.357204
1.142857,7,1212.562757
1.119048,6,1212.729058
1.166667,8,1213.004077
1.095238,5,1213.140184
1.166667,8,1213.376989
1.142857,7,1213.542018
1.142857,7,1213.715366
1.119048,6,1213.85659
1.190476,9,1214.128114
1.142857,7,1214.284044
1.095238,5,1214.439145
1.119048,6,1214.574741
1.119048,6,1214.706
1.119048,6,1214.838666
1.166667,8,1215.063859
1.119048,6,1215.197565
1.166667,8,1215.431997
1.142857,7,1215.589883
1.119048,6,1215.724782
1.119048,6,1215.899918
1.119048,6,1216.030867
1.119048,6,1216.168784
1.142857,7,1216.334535
1.166667,8,1216.576619
1.142857,7,1216.736649
1.166667,8,1216.96366
1.166667,8,1217.174294
1.142857,7,1217.337282
1.190476,9,1217.59095
1.166667,8,1217.779823
1.166667,8,1218.007605
1.142857,7,1218.188833
1.166667,8,1218.417925
1.166667,8,1218.690412
1.166667,8,1218.885421
1.166667,8,1219.064908
1.119048,6,1219.240987
1.166667,8,1219.422717
1.190476,9,1219.640769
1.095238,5,1219.795226
1.166667,8,1219.980588
1.119048,6,1220.117735
1.166667,8,1220.382356
1.166667,8,1220.625507
1.142857,7,1220.890927
1.142857,7,1221.106601
1.142857,7,1221.313409
1.119048,6,1221.575362
1.166667,8,1221.806679
1.166667,8,1222.050563
1.142857,7,1222.307467
1.166667,8,1222.546735
1.166667,8,1222.780934
1.166667,8,1223.085333
1.119048,6,1223.240216
1.119048,6,1223.438495
1.119048,6,1223.594092
1.119048,6,1223.747464
-0.857143,7,1223.956693
1.142857,7,1224.190726
1.142857,7,1224.37305
1.119048,6,1224.567454
1.119048,6,1224.784165
1.166667,8,1224.99475
1.142857,7,1225.183336
1.119048,6,1225.418339
1.142857,7,1225.597773
1.190476,9,1225.838456
1.166667,8,1226.11585
1.119048,6,1226.283942
1.095238,5,1226.412561
1.095238,5,1226.578924
1.119048,6,1226.72877
1.142857,7,1226.933089
1.095238,5,1227.062001
1.142857,7,1227.323976
1.142857,7,1227.546739
1.142857,7,1227.763756
1.142857,7,1228.015006
1.166667,8,1228.235697
1.166667,8,1228.500323
1.142857,7,1228.706623
1.142857,7,1228.897043
1.119048,6,1229.126421
1.190476,9,1229.398518
1.142857,7,1229.589159
1.142857,7,1229.809971
1.166667,8,1230.038107
1.119048,6,1230.199875
1.119048,6,1230.41493
1.142857,7,1230.622758
1.142857,7,1230.826137
1.142857,7,1231.011835
1.119048,6,1231.199138
1.119048,6,1231.34011
1.095238,5,1231.470809
1.166667,8,1231.736434
1.095238,5,1231.860383
1.166667,8,1232.07551
1.142857,7,1232.305654
1.142857,7,1232.511679
1.142857,7,1232.702935
1.119048,6,1232.895474
1.119048,6,1233.044434
1.142857,7,1233.224586
1.142857,7,1233.455575
-0.833333,8,1233.699903
1.166667,8,1233.911044
1.119048,6,1234.105752
1.142857,7,1234.283871
1.119048,6,1234.433167
1.166667,8,1234.671535
1.142857,7,1234.829468
1.142857,7,1234.98593
1.166667,8,1235.234604
1.119048,6,1235.380959
1.119048,6,1235.532731
1.166667,8,1235.77608
1.166667,8,1235.972945
1.142857,7,1236.141709
1.190476,9,1236.404366
1.119048,6,1236.54826
1.142857,7,1236.759966
1.166667,8,1236.956262
1.142857,7,1237.125386
1.142857,7,1237.339051
1.142857,7,1237.513515
1.142857,7,1237.682372
1.166667,8,1237.939905
1.071429,4,1238.03868
1.166667,8,1238.261909
1.142857,7,1238.475766
1.119048,6,1238.623891
1.166667,8,1238.828502
1.119048,6,1239.019298
1.119048,6,1239.166809
1.142857,7,1239.34325
1.166667,8,1239.597731
1.166667,8,1239.808847
-0.857143,7,1240.023639
1.142857,7,1240.253245
1.119048,6,1240.399642
1.142857,7,1240.579685
1.166667,8,1240.823756
1.142857,7,1240.992416
1.119048,6,1241.140203
1.166667,8,1241.372145
1.142857,7,1241.540644
1.095238,5,1241.655369
1.166667,8,1241.892615
1.142857,7,1242.060091
1.095238,5,1242.175293
1.142857,7,1242.389224
1.142857,7,1242.573029
1.119048,6,1242.730275
1.166667,8,1242.995876
1.119048,6,1243.208462
1.166667,8,1243.427846
1.166667,8,1243.671208
1.142857,7,1243.841514
1.166667,8,1244.04094
1.142857,7,1244.276692
1.142857,7,1244.47087
1.119048,6,1244.625092
1.166667,8,1244.862893
1.142857,7,1245.032205
1.166667,8,1245.273739
1.119048,6,1245.416491
1.166667,8,1245.615891
1.166667,8,1245.856716
1.190476,9,1246.069259
1.142857,7,1246.235817
1.166667,8,1246.477713
1.119048,6,1246.627817
1.142857,7,1246.807216
1.119048,6,1246.998535
1.119048,6,1247.144412
1.119048,6,1247.284781
1.142857,7,1247.505311
1.119048,6,1247.656794
1.142857,7,1247.835671
1.142857,7,1248.015263
1.142857,7,1248.241691
1.119048,6,1248.394664
1.119048,6,1248.53117
1.119048,6,1248.705201
1.142857,7,1248.862362
1.166667,8,1249.046625
1.142857,7,1249.260921
-0.833333,8,1249.492724
1.119048,6,1249.642471
1.142857,7,1249.858792
1.166667,8,1250.061042
1.142857,7,1250.231334
1.095238,5,1250.38908
1.071429,4,1250.482464
1.166667,8,1250.697224
1.119048,6,1250.887996
1.166667,8,1251.089192
1.142857,7,1251.270267
1.166667,8,1251.52919
1.142857,7,1251.699607
